text ID,Sentiment assessment,GPEs
3829,"[(['sure'], 0.5, 0.8888888888888888, None), (['honest'], 0.6, 0.9, None), (['complicated'], -0.5, 1.0, None)]",[]
3127,[],['America']
1902,[],[]
908,[],['Kasich']
68,"[(['overwhelming'], 0.5, 1.0, None)]",[]
1280,"[(['back'], 0.0, 0.0, None), (['game'], -0.4, 0.4, None)]",['N.H.']
3303,"[(['more'], 0.5, 0.5, None)]",[]
3788,[],[]
1980,"[(['political'], 0.0, 0.1, None), (['super'], 0.3333333333333333, 0.6666666666666666, None)]",[]
2291,"[(['gay'], 0.4166666666666667, 0.5833333333333334, None)]",['Russia']
2995,"[(['excessive'], -0.25, 1.0, None)]",[]
2162,"[(['dangerous'], -0.6, 0.9, None), (['foreign'], -0.125, 0.125, None)]",[]
4709,[],[]
1386,"[(['wins'], 0.3, 0.2, None)]",['Iowa']
3856,[],[]
1785,[],[]
5113,[],[]
2526,[],[]
2445,"[(['back'], 0.0, 0.0, None)]",[]
1326,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['primary'], 0.4, 0.5, None)]",[]
4523,[],[]
2434,"[(['dirty'], -0.6, 0.8, None), (['medical'], 0.0, 0.0, None)]",[]
1126,[],[]
4718,"[(['jail'], -0.1, 0.0, None), (['second'], 0.0, 0.0, None)]",[]
4804,[],[]
2938,[],[]
5165,"[(['much'], 0.2, 0.2, None)]",[]
4542,[],['Chicago']
4373,"[(['dangerous'], -0.6, 0.9, None), (['new'], 0.13636363636363635, 0.45454545454545453, None), (['foreign'], -0.125, 0.125, None)]",['US']
1204,[],[]
4676,"[(['first'], 0.25, 0.3333333333333333, None), (['major'], 0.0625, 0.5, None)]",[]
1247,"[(['sad'], -0.5, 1.0, None), (['quixotic'], 0.2, 0.5, None)]",[]
3991,"[(['killed'], -0.2, 0.0, None)]",['U.S.']
4922,"[(['american'], 0.0, 0.0, None)]",[]
2527,[],['Alabama']
4830,[],[]
957,[],[]
1079,[],[]
3529,[],[]
3209,"[(['moderate'], 0.0, 0.7, None), (['first'], 0.25, 0.3333333333333333, None)]",[]
3124,"[(['tragic'], -0.75, 0.75, None)]",['Charleston']
4016,"[(['acting'], 0.0, 0.0, None), (['dangerously', 'wrong'], -0.5, 0.9, None)]",['Syria']
2946,"[(['hard'], -0.2916666666666667, 0.5416666666666666, None)]",[]
3869,[],[]
2611,"[(['back'], 0.0, 0.0, None)]",[]
3904,"[(['white'], 0.0, 0.0, None)]",[]
292,[],[]
2216,[],[]
4686,"[(['final'], 0.0, 1.0, None)]",[]
22,"[(['really'], 0.2, 0.2, None)]",[]
668,"[(['last'], 0.0, 0.06666666666666667, None)]",['California']
2436,[],[]
701,"[(['better'], 0.5, 0.5, None)]",[]
3932,[],[]
5195,"[(['more'], 0.5, 0.5, None), (['action'], 0.1, 0.1, None), (['second'], 0.0, 0.0, None)]",['US']
1502,[],[]
987,"[(['far'], 0.1, 1.0, None), (['win'], 0.8, 0.4, None)]",[]
4292,[],[]
2413,[],[]
2092,[],[]
469,"[(['above'], 0.0, 0.1, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]","['Iowa', 'New Hampshire']"
2266,"[(['high'], 0.16, 0.5399999999999999, None), (['gay'], 0.4166666666666667, 0.5833333333333334, None)]",[]
4567,[],['Cuba']
4732,"[(['exaggerated'], -0.5, 1.0, None), (['action'], 0.1, 0.1, None), (['different'], 0.0, 0.6, None)]",[]
1929,"[(['economic'], 0.2, 0.2, None), (['mess'], -0.175, 0.175, None)]",['Wisconsin']
2124,[],['California']
2411,[],[]
4407,[],[]
4096,"[(['good'], 0.7, 0.6000000000000001, None)]",[]
590,"[(['next'], 0.0, 0.0, None)]",['Kentucky']
4174,[],[]
3435,[],[]
1602,[],[]
3112,"[(['catholic'], 0.0, 0.1, None)]",[]
926,[],['Kasich']
1777,[],[]
2009,[],"['Rubio', 'Cuba']"
4803,[],[]
3778,[],['Boston']
4250,"[(['big'], 0.0, 0.1, None)]",[]
3428,[],[]
2948,[],"[""Saudi Arabia's"", 'US']"
1406,"[(['rough'], -0.1, 0.4, None)]",[]
666,"[(['blatantly'], -0.5, 0.5, None)]",[]
4740,[],[]
4818,[],[]
5085,[],['Philadelphia']
3524,[],['San Bernardino']
30,"[(['female'], 0.0, 0.16666666666666666, None)]",[]
973,[],[]
900,[],[]
1102,"[(['white'], 0.0, 0.0, None)]",[]
3454,"[(['totally'], 0.0, 0.75, None), (['complete'], 0.1, 0.4, None), (['utter'], 0.0, 1.0, None)]",[]
4430,"[(['rare'], 0.3, 0.9, None), (['foreign'], -0.125, 0.125, None)]",['Moscow']
5212,"[(['former'], 0.0, 0.0, None)]",[]
50,"[(['mostly'], 0.5, 0.5, None), (['own'], 0.6, 1.0, None)]",[]
16,[],[]
4409,[],[]
4736,[],[]
4223,"[(['wins'], 0.3, 0.2, None), (['alive'], 0.1, 0.4, None)]",['Wisconsin']
3826,"[(['unexpected'], 0.1, 1.0, None), (['ingenious'], 0.5, 1.0, None), (['second'], 0.0, 0.0, None)]",[]
4247,"[(['primary'], 0.4, 0.5, None), (['high'], 0.16, 0.5399999999999999, None)]",['South Carolina']
3322,"[(['slow'], -0.30000000000000004, 0.39999999999999997, None), (['private'], 0.0, 0.375, None), (['medical'], 0.0, 0.0, None)]",[]
3410,[],[]
5274,[],[]
1167,[],[]
551,[],['America']
2998,[],"['US', 'North Korea']"
1047,[],"['Michigan', 'Mississippi']"
998,"[(['other'], -0.125, 0.375, None)]",['Rubio']
3179,"[(['third'], 0.0, 0.0, None), (['long'], -0.05, 0.4, None)]",[]
702,"[(['possible'], 0.0, 1.0, None)]",[]
2483,[],[]
3317,[],[]
1437,[],"['Iowa', 'Clinton', 'Rubio']"
2889,"[(['white'], 0.0, 0.0, None)]",['Iran']
1499,[],[]
2843,"[(['right'], 0.2857142857142857, 0.5357142857142857, None)]",['Iran']
159,"[(['critical'], 0.0, 0.8, None), (['really'], 0.2, 0.2, None)]",[]
899,"[(['fair'], 0.7, 0.9, None)]",[]
2012,"[(['christian'], 0.0, 0.0, None), (['potential'], 0.0, 1.0, None)]",[]
4281,"[(['confused'], -0.4, 0.7, None), (['amazing'], 0.6000000000000001, 0.9, None), (['right'], 0.2857142857142857, 0.5357142857142857, None)]",[]
737,[],[]
2680,[],[]
3059,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
3981,"[(['dead'], -0.2, 0.4, None)]",['Mali']
4509,[],[]
4451,"[(['high'], 0.16, 0.5399999999999999, None)]",[]
2378,"[(['hard'], -0.2916666666666667, 0.5416666666666666, None)]",['America']
5032,"[(['back'], 0.0, 0.0, None)]",[]
3058,"[(['political'], 0.0, 0.1, None)]",[]
3380,[],[]
491,"[(['cutting'], -0.6, 0.9, None)]",[]
4157,"[(['most'], 0.5, 0.5, None)]",['Detroit']
2650,[],[]
492,"[(['parade'], -0.25, 0.23333333333333334, None)]",[]
2419,"[(['high'], 0.16, 0.5399999999999999, None), (['middle'], 0.0, 0.0, None), (['more'], 0.5, 0.5, None)]",[]
1705,[],['Arizona']
1296,[],[]
912,"[(['short'], 0.0, 0.3, None), (['more'], 0.5, 0.5, None)]",[]
74,"[(['original'], 0.375, 0.75, None)]",['America']
269,"[(['total'], 0.0, 0.75, None), (['second'], 0.0, 0.0, None)]",[]
3339,"[(['top'], 0.5, 0.5, None)]",[]
3342,"[(['quiet'], 0.0, 0.3333333333333333, None), (['global'], 0.0, 0.0, None)]",[]
3769,"[(['briefly', 'closed'], -0.1, 0.1, None)]","['Camden', 'Baltimore']"
156,"[(['actually'], 0.0, 0.1, None)]",[]
4115,"[(['really'], 0.2, 0.2, None), (['most'], 0.5, 0.5, None)]",[]
4591,"[(['wins'], 0.3, 0.2, None), (['historic'], 0.0, 0.0, None)]",[]
3759,"[(['anger'], -0.7, 0.2, None)]",[]
3042,[],[]
4554,[],['Russia']
2392,[],['Florida']
5081,"[(['open'], 0.0, 0.5, None)]",[]
4116,"[(['military'], -0.1, 0.1, None), (['action'], 0.1, 0.1, None), (['right'], 0.2857142857142857, 0.5357142857142857, None)]",[]
3105,"[(['love'], 0.5, 0.6, None)]",['Philadelphia']
851,[],[]
118,"[(['black'], -0.16666666666666666, 0.43333333333333335, None), (['real'], 0.2, 0.30000000000000004, None)]",[]
3037,"[(['astonishing'], 0.5, 1.0, None), (['moderate'], 0.0, 0.7, None)]",[]
1546,[],[]
345,"[(['criminal'], -0.4, 0.55, None), (['american'], 0.0, 0.0, None)]",['America']
1797,"[(['southern'], 0.0, 0.0, None)]",[]
2911,"[(['highly', 'likely'], 0.0, 1.0, None)]",['London']
2133,[],[]
4425,"[(['easily'], 0.43333333333333335, 0.8333333333333334, None)]",[]
23,[],[]
3812,[],[]
5233,"[(['first'], 0.25, 0.3333333333333333, None), (['expected'], -0.1, 0.4, None)]",[]
3284,[],[]
3433,[],[]
2492,[],[]
3766,"[(['firm'], -0.2, 0.4, None)]",[]
2047,[],[]
2796,"[(['live'], 0.13636363636363635, 0.5, None)]",['Iran']
4562,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]","['Russia', 'Syria', 'U.S.']"
3793,"[(['expected'], -0.1, 0.4, None)]",[]
2660,[],['Wisconsin']
493,[],[]
832,[],[]
534,[],[]
2699,[],[]
2616,[],['Israel']
967,"[(['political'], 0.0, 0.1, None), (['down'], -0.15555555555555559, 0.2888888888888889, None)]",[]
3030,"[(['political'], 0.0, 0.1, None)]",[]
700,[],[]
3463,[],[]
1627,"[(['most'], 0.5, 0.5, None)]",[]
4572,"[(['massive'], 0.0, 1.0, None)]",[]
184,[],[]
4529,"[(['proves'], 0.3, 0.0, None)]",[]
3693,[],['Oregon']
4665,[],[]
4378,[],[]
775,"[(['tough'], -0.3888888888888889, 0.8333333333333334, None), (['completely'], 0.1, 0.4, None)]",[]
3893,"[(['white'], 0.0, 0.0, None)]",[]
3046,"[(['other'], -0.125, 0.375, None)]",[]
4188,"[(['long'], -0.05, 0.4, None)]",[]
718,"[(['special'], 0.35714285714285715, 0.5714285714285714, None), (['complete'], 0.1, 0.4, None), (['waste'], -0.2, 0.0, None), (['win'], 0.8, 0.4, None)]",[]
3701,"[(['least'], -0.3, 0.4, None)]",['St. Louis']
3680,[],[]
1070,"[(['behind'], -0.4, 0.7, None)]",[]
2935,[],"['U.S.', 'Afghanistan']"
3048,[],[]
2697,[],[]
4748,"[(['very'], 0.2, 0.3, None), (['lousy'], -0.5, 0.5, None), (['other'], -0.125, 0.375, None)]",[]
597,[],[]
828,[],[]
2951,"[(['more'], 0.5, 0.5, None)]",['Syria']
416,"[(['top'], 0.5, 0.5, None)]",['US']
2424,"[(['future'], 0.0, 0.125, None)]",[]
931,"[(['very', 'worst'], -1.0, 1.0, None)]",[]
3347,"[(['back'], 0.0, 0.0, None), (['tough'], -0.3888888888888889, 0.8333333333333334, None)]",[]
4779,"[(['single'], -0.07142857142857142, 0.21428571428571427, None), (['foreign'], -0.125, 0.125, None), (['real'], 0.2, 0.30000000000000004, None)]",[]
3389,[],[]
4691,[],[]
4789,[],[]
101,"[(['right'], 0.2857142857142857, 0.5357142857142857, None), (['black'], -0.16666666666666666, 0.43333333333333335, None)]",[]
5238,"[(['actually'], 0.0, 0.1, None)]",[]
3994,[],"['U.S.', 'Paris']"
981,"[(['daily'], 0.0, 0.0, None), (['huge'], 0.4000000000000001, 0.9, None)]",[]
1328,[],['N.H.']
3523,"[(['harder'], -0.1, 0.0, None)]",['U.S.']
2062,[],[]
3115,[],[]
141,"[(['ugly'], -0.7, 1.0, None)]",[]
5171,"[(['potential'], 0.0, 1.0, None), (['economic'], 0.2, 0.2, None)]",[]
3575,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
3189,"[(['wild'], 0.1, 0.4, None)]",[]
2949,[],['Saudi Arabia']
2260,"[(['gay'], 0.4166666666666667, 0.5833333333333334, None), (['right'], 0.2857142857142857, 0.5357142857142857, None)]",[]
1636,"[(['wins'], 0.3, 0.2, None)]",['Kasich']
2060,"[(['most'], 0.5, 0.5, None), (['important'], 0.4, 1.0, None)]",[]
3415,[],[]
4692,[],[]
5235,[],[]
4837,"[(['sorry'], -0.5, 1.0, None), (['actually', 'win'], 0.8, 0.4, None)]",[]
690,"[(['ruthless'], -1.0, 1.0, None)]",[]
397,[],['Syria']
1012,"[(['primary'], 0.4, 0.5, None)]",['Wisconsin']
1133,"[(['most'], 0.5, 0.5, None)]",[]
5064,[],[]
929,"[(['open'], 0.0, 0.5, None)]",[]
5170,"[(['many'], 0.5, 0.5, None)]",[]
3918,[],[]
305,"[(['big'], 0.0, 0.1, None)]",[]
728,[],[]
3508,[],[]
3315,"[(['military'], -0.1, 0.1, None), (['veteran'], 0.0, 0.0, None)]",[]
4959,[],[]
5123,[],[]
216,[],[]
1644,[],[]
3156,[],[]
4416,"[(['public'], 0.0, 0.06666666666666667, None)]",[]
2953,"[(['white'], 0.0, 0.0, None)]",[]
2994,"[(['necessary'], 0.0, 1.0, None)]",[]
3626,"[(['killed'], -0.2, 0.0, None)]",[]
46,"[(['political'], 0.0, 0.1, None), (['worse'], -0.4, 0.6, None)]",[]
4322,[],[]
351,"[(['untraceable'], -0.3, 0.7, None)]",[]
4582,[],[]
4999,[],[]
4767,[],[]
1453,[],[]
2883,[],[]
2785,[],['Syria']
698,"[(['shady'], -0.25, 0.625, None)]",[]
240,"[(['really', 'behind'], -0.4, 0.7, None)]",[]
3947,"[(['near'], 0.1, 0.4, None), (['high'], 0.16, 0.5399999999999999, None)]",[]
4337,[],[]
735,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
3325,[],[]
277,"[(['next'], 0.0, 0.0, None)]",[]
3019,[],[]
3341,"[(['real'], 0.2, 0.30000000000000004, None)]",['Iran']
971,[],[]
3860,[],[]
2725,"[(['trouble'], -0.2, 0.2, None), (['more'], 0.5, 0.5, None)]",[]
224,[],[]
2583,"[(['slow'], -0.30000000000000004, 0.39999999999999997, None)]",[]
2126,[],[]
2784,[],['Iraq']
604,"[(['nearly'], 0.1, 0.4, None)]",[]
2351,[],['U.S.']
3089,"[(['consistent'], 0.25, 0.25, None)]",[]
2081,"[(['celebrated'], 0.35, 0.75, None)]",[]
4571,"[(['behind'], -0.4, 0.7, None)]",['America']
576,"[(['hidden'], -0.16666666666666666, 0.3333333333333333, None)]",[]
5006,[],[]
4913,[],['Virginia']
654,[],[]
3218,"[(['full'], 0.35, 0.55, None), (['right'], 0.2857142857142857, 0.5357142857142857, None)]",[]
3673,[],[]
2932,[],['Egypt']
1831,"[(['affirmative'], 0.6, 0.9, None), (['action'], 0.1, 0.1, None)]",[]
4408,"[(['base'], -0.8, 1.0, None), (['dead'], -0.2, 0.4, None)]",['Israel']
3927,"[(['equal'], 0.0, 0.25, None)]",[]
4625,"[(['white'], 0.0, 0.0, None)]",[]
4650,[],[]
4565,"[(['military'], -0.1, 0.1, None), (['russian'], 0.0, 0.0, None), (['military'], -0.1, 0.1, None), (['far'], 0.1, 1.0, None), (['more'], 0.5, 0.5, None), (['capable'], 0.2, 0.4, None)]","['US', 'Soviet Union’s']"
1901,[],[]
3634,"[(['latest'], 0.5, 0.9, None)]",[]
2356,[],['Charleston']
2270,"[(['historic'], 0.0, 0.0, None), (['amazing'], 0.6000000000000001, 0.9, None)]",['Ireland']
5208,[],[]
94,[],[]
4909,"[(['same'], 0.0, 0.125, None)]",[]
2518,[],[]
1042,"[(['big'], 0.0, 0.1, None)]",[]
772,"[(['thanks'], 0.2, 0.2, None), (['win'], 0.8, 0.4, None)]",[]
4220,"[(['foreign'], -0.125, 0.125, None)]",[]
5214,"[(['tough'], -0.3888888888888889, 0.8333333333333334, None), (['love'], 0.5, 0.6, None), (['win'], 0.8, 0.4, None)]",[]
783,"[(['political'], 0.0, 0.1, None), (['elect'], 0.8, 0.9, None)]",[]
45,[],[]
4286,"[(['definitely'], 0.0, 0.5, None)]",[]
1776,"[(['melodrama'], -0.3, 0.2, None)]",[]
3240,[],[]
779,"[(['important'], 0.4, 1.0, None), (['fake'], -0.5, 1.0, None)]",[]
189,"[(['more'], 0.5, 0.5, None)]",[]
4923,"[(['worst'], -1.0, 1.0, None), (['wins'], 0.3, 0.2, None)]",[]
2122,"[(['quietly', 'becoming'], 0.45, 0.8500000000000001, None)]",['America']
4401,[],[]
5210,"[(['right'], 0.2857142857142857, 0.5357142857142857, None), (['proves'], 0.3, 0.0, None)]",[]
705,[],['San Diego']
365,[],[]
1640,"[(['early'], 0.1, 0.3, None), (['white'], 0.0, 0.0, None)]",[]
4958,"[(['credible'], 0.4, 0.7, None)]",[]
3567,[],[]
1463,[],[]
394,[],[]
1245,[],[]
5109,"[(['daily'], 0.0, 0.0, None), (['more'], 0.5, 0.5, None)]",[]
906,[],[]
5098,[],[]
4995,[],[]
4871,"[(['win'], 0.8, 0.4, None)]",[]
3961,"[(['military'], -0.1, 0.1, None)]",['Turkey']
368,[],[]
5125,[],[]
4855,"[(['wrong'], -0.5, 0.9, None), (['half'], -0.16666666666666666, 0.16666666666666666, None)]",[]
4176,[],[]
433,"[(['harsh'], -0.2, 0.7, None), (['small'], -0.25, 0.4, None)]",[]
1301,[],[]
1464,"[(['mexican'], 0.0, 0.0, None)]",[]
985,[],['Wyoming']
4966,[],[]
4170,"[(['win'], 0.8, 0.4, None)]",[]
858,[],['Indiana']
413,"[(['giant'], 0.0, 1.0, None)]",['U.S.']
5206,[],[]
2632,[],['Cleveland']
1707,[],[]
5084,"[(['3rd'], 0.0, 0.0, None)]",[]
507,[],[]
2746,"[(['white'], 0.0, 0.0, None)]",['Selma']
3136,"[(['emotional'], 0.0, 0.65, None)]",[]
3100,"[(['amazing'], 0.6000000000000001, 0.9, None)]",[]
4462,"[(['french'], 0.0, 0.0, None), (['long'], -0.05, 0.4, None)]",[]
1847,[],[]
1054,[],[]
2717,"[(['stunning'], 0.5, 1.0, None), (['right'], 0.2857142857142857, 0.5357142857142857, None)]",[]
4164,"[(['no', 'political'], -0.0, 0.1, None)]",['America']
3949,"[(['down'], -0.15555555555555559, 0.2888888888888889, None)]","['Russia', 'Syria']"
4657,[],[]
2811,[],[]
3461,"[(['violent'], -0.8, 1.0, None)]",[]
3830,[],[]
14,[],[]
984,"[(['strong'], 0.4333333333333333, 0.7333333333333333, None)]",['Colorado']
962,[],[]
4526,[],[]
3288,[],[]
4798,"[(['first'], 0.25, 0.3333333333333333, None)]",[]
2154,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
4315,"[(['great'], 0.8, 0.75, None)]",[]
3208,[],[]
932,[],[]
465,[],[]
1172,[],[]
2868,"[(['old'], 0.1, 0.2, None)]",['Iran']
198,"[(['slow'], -0.30000000000000004, 0.39999999999999997, None)]",[]
1134,"[(['crucial'], 0.0, 1.0, None)]",[]
1164,"[(['really'], 0.2, 0.2, None), (['win'], 0.8, 0.4, None)]",[]
1937,"[(['key'], 0.0, 1.0, None), (['former'], 0.0, 0.0, None)]",[]
4516,[],['Texas']
83,"[(['own'], 0.6, 1.0, None), (['worst'], -1.0, 1.0, None)]",[]
1849,"[(['win'], 0.8, 0.4, None)]",[]
3644,[],[]
3827,[],[]
3741,[],[]
3217,[],[]
2897,"[(['american'], 0.0, 0.0, None)]",[]
2221,"[(['foreign'], -0.125, 0.125, None)]",['US']
1817,[],[]
1490,[],['California']
1168,"[(['super'], 0.3333333333333333, 0.6666666666666666, None), (['harsh'], -0.2, 0.7, None), (['light'], 0.4, 0.7, None)]",[]
2205,[],[]
1153,[],[]
1095,"[(['hollow'], -0.1, 0.05, None)]",[]
2401,"[(['anxiously'], -0.25, 1.0, None)]",[]
1279,"[(['win'], 0.8, 0.4, None), (['full'], 0.35, 0.55, None)]",['America']
2825,"[(['much'], 0.2, 0.2, None)]",['Iran']
2304,[],['Russia']
1231,"[(['win'], 0.8, 0.4, None), (['losers'], -0.2, 0.2, None)]","['Rubio', 'Iowa']"
3715,"[(['black'], -0.16666666666666666, 0.43333333333333335, None), (['white'], 0.0, 0.0, None)]",['Charleston']
2835,[],['Syria']
3933,"[(['key'], 0.0, 1.0, None)]",[]
4144,"[(['small'], -0.25, 0.4, None)]",[]
4038,[],['Turkey']
4608,"[(['extinct'], -0.4, 0.6, None)]",[]
3501,[],['US']
4544,"[(['first'], 0.25, 0.3333333333333333, None)]",[]
671,"[(['not', 'ready'], -0.1, 0.5, None)]",[]
5121,"[(['really'], 0.2, 0.2, None), (['grand'], 0.5, 1.0, None)]",[]
60,"[(['very', 'troubled'], -0.65, 1.0, None), (['own'], 0.6, 1.0, None), (['dark'], -0.15, 0.4, None)]",[]
3500,"[(['more'], 0.5, 0.5, None), (['dead'], -0.2, 0.4, None)]","['Lahore', 'Pakistan']"
1892,[],[]
405,"[(['top'], 0.5, 0.5, None), (['much'], 0.2, 0.2, None)]",[]
2214,[],['US']
5019,[],['US']
3576,"[(['top'], 0.5, 0.5, None)]",[]
3762,"[(['calm'], 0.30000000000000004, 0.75, None)]",[]
861,[],['California']
43,[],[]
3871,[],['Iran']
2171,[],[]
2795,"[(['near'], 0.1, 0.4, None), (['certain'], 0.21428571428571427, 0.5714285714285714, None)]",['Iran']
3911,"[(['right'], 0.2857142857142857, 0.5357142857142857, None)]",['US']
291,"[(['failure'], -0.3166666666666667, 0.3, None), (['live'], 0.13636363636363635, 0.5, None)]",[]
3309,[],[]
1972,"[(['early'], 0.1, 0.3, None)]",[]
1756,"[(['farce'], -0.4, 0.5, None), (['last'], 0.0, 0.06666666666666667, None)]",[]
4120,[],[]
3951,[],['Germany']
343,"[(['human'], 0.0, 0.1, None)]",[]
170,[],['Ryan']
685,[],['California']
1975,"[(['winning'], 0.5, 0.75, None)]",[]
510,"[(['political'], 0.0, 0.1, None)]",[]
5188,"[(['starting'], 0.0, 0.1, None), (['huge'], 0.4000000000000001, 0.9, None)]",[]
3017,"[(['future'], 0.0, 0.125, None), (['american'], 0.0, 0.0, None)]",[]
276,[],[]
3880,"[(['killed'], -0.2, 0.0, None)]",['U.S.']
2625,[],['Iran']
3487,[],[]
3771,"[(['arrest'], -0.05, 0.0, None)]",[]
628,[],[]
3429,"[(['worst'], -1.0, 1.0, None)]",['Washington']
506,[],[]
964,[],[]
4486,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",['VA']
3324,[],[]
3572,"[(['real'], 0.2, 0.30000000000000004, None)]",['Iran']
367,[],[]
154,"[(['nearly'], 0.1, 0.4, None), (['big'], 0.0, 0.1, None)]",[]
4854,"[(['black'], -0.16666666666666666, 0.43333333333333335, None)]",[]
2510,[],[]
1936,[],[]
887,[],[]
2971,"[(['white'], 0.0, 0.0, None)]",['Bergdahl']
260,[],[]
3521,[],"['Syria', 'Iraq']"
5097,[],[]
3954,[],['Ukraine']
3760,[],[]
370,"[(['such'], 0.0, 0.5, None)]",[]
102,[],[]
4340,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['other'], -0.125, 0.375, None)]",[]
3786,"[(['left'], 0.0, 0.0, None)]",[]
606,"[(['bright'], 0.7000000000000001, 0.7999999999999999, None)]",['Kentucky']
4471,[],[]
1450,[],['Milwaukee']
2072,[],['Flint']
1672,[],[]
643,[],[]
1663,[],['Iraq']
3051,"[(['political'], 0.0, 0.1, None)]",[]
2980,[],[]
4881,"[(['consistently'], 0.25, 0.25, None)]",[]
4590,"[(['limited'], -0.07142857142857142, 0.14285714285714285, None)]",[]
2405,[],[]
5103,"[(['love'], 0.5, 0.6, None)]",[]
3409,"[(['more'], 0.5, 0.5, None), (['important'], 0.4, 1.0, None)]",[]
4905,"[(['worse'], -0.4, 0.6, None), (['previous'], -0.16666666666666666, 0.16666666666666666, None)]",[]
4118,"[(['easily'], 0.43333333333333335, 0.8333333333333334, None)]",[]
529,[],[]
5,[],[]
160,"[(['finally', 'killed'], -0.2, 0.0, None), (['left'], 0.0, 0.0, None), (['behind'], -0.4, 0.7, None)]",[]
3440,"[(['ready'], 0.2, 0.5, None)]",[]
947,"[(['loose'], -0.07692307692307693, 0.2692307692307692, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",['New York']
734,"[(['more'], 0.5, 0.5, None)]",[]
2514,[],[]
1577,"[(['surprised'], 0.1, 0.9, None)]",[]
5266,"[(['down'], -0.15555555555555559, 0.2888888888888889, None), (['final'], 0.0, 1.0, None)]",[]
1665,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['new'], 0.13636363636363635, 0.45454545454545453, None), (['certainly'], 0.21428571428571427, 0.5714285714285714, None)]",[]
5091,[],[]
3210,[],[]
3570,[],[]
2913,[],"['Iraq', 'Iran']"
3677,[],['Calif.']
1595,[],[]
248,[],[]
1498,"[(['green'], -0.2, 0.3, None), (['light'], 0.4, 0.7, None)]",[]
3900,"[(['private'], 0.0, 0.375, None)]",[]
807,[],[]
2202,[],['Iran']
4876,"[(['early'], 0.1, 0.3, None), (['key'], 0.0, 1.0, None)]",[]
2530,[],[]
1719,"[(['pretty'], 0.25, 1.0, None), (['much'], 0.2, 0.2, None)]",[]
1596,"[(['strongly'], 0.4333333333333333, 0.7333333333333333, None)]",['the United States']
3563,[],['America']
1078,[],[]
2695,[],[]
2152,"[(['white'], 0.0, 0.0, None), (['wants'], 0.2, 0.1, None)]",[]
3029,"[(['elect'], 0.8, 0.9, None), (['more'], 0.5, 0.5, None)]",[]
773,"[(['best'], 1.0, 0.3, None)]",[]
1870,"[(['political'], 0.0, 0.1, None)]",[]
299,"[(['more'], 0.5, 0.5, None), (['back'], 0.0, 0.0, None)]",[]
381,"[(['actually', 'more'], 0.5, 0.5, None), (['enthusiastic'], 0.6, 0.9, None)]",[]
2701,"[(['false'], -0.4000000000000001, 0.6, None)]",[]
3995,"[(['deadly'], -0.2, 0.4, None), (['likely'], 0.0, 1.0, None)]",[]
178,[],[]
1201,"[(['strong'], 0.4333333333333333, 0.7333333333333333, None)]",[]
4439,[],[]
4898,[],[]
9,"[(['future'], 0.0, 0.125, None)]",[]
3690,"[(['arrest'], -0.05, 0.0, None)]",['St. Louis']
1075,"[(['win'], 0.8, 0.4, None)]",['Kasich']
2179,[],[]
4478,[],[]
4179,"[(['excited'], 0.375, 0.75, None)]",[]
3801,[],[]
6,"[(['constant'], 0.0, 0.3333333333333333, None), (['rarely'], 0.3, 0.9, None)]",[]
4362,"[(['outraged'], -0.9, 1.0, None), (['wants'], 0.2, 0.1, None)]",[]
1193,"[(['fine'], 0.4166666666666667, 0.5, None)]",[]
4363,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",['US']
3776,"[(['really'], 0.2, 0.2, None)]",[]
1385,"[(['elect'], 0.8, 0.9, None)]",['America']
581,"[(['dead'], -0.2, 0.4, None)]",[]
694,[],[]
2473,"[(['own'], 0.6, 1.0, None)]",[]
1130,"[(['primary'], 0.4, 0.5, None), (['least'], -0.3, 0.4, None)]",[]
3257,"[(['social'], 0.03333333333333333, 0.06666666666666667, None), (['real'], 0.2, 0.30000000000000004, None)]",[]
4221,"[(['most'], 0.5, 0.5, None), (['independent'], 0.0, 0.125, None)]",[]
2283,"[(['sexual'], 0.5, 0.8333333333333334, None), (['wants'], 0.2, 0.1, None)]",[]
3958,"[(['russian'], 0.0, 0.0, None), (['potential'], 0.0, 1.0, None), (['more'], 0.5, 0.5, None)]",[]
2928,[],"['Egypt', 'Libya']"
2353,"[(['wants'], 0.2, 0.1, None)]",['America']
689,"[(['tough'], -0.3888888888888889, 0.8333333333333334, None)]",[]
1833,[],[]
2617,"[(['stunning'], 0.5, 1.0, None)]",[]
2601,[],['Iran']
4579,"[(['ultimate'], 0.0, 1.0, None)]",[]
