text ID,Sentiment assessment,GPEs
8473,"[(['multiple'], 0.0, 0.0, None)]",[]
5606,"[(['first'], 0.25, 0.3333333333333333, None), (['largely'], 0.21428571428571427, 0.42857142857142855, None)]",['Suburbs']
5753,"[(['single'], -0.07142857142857142, 0.21428571428571427, None)]",['Florida']
10085,[],[]
6057,"[(['wins'], 0.3, 0.2, None), (['historic'], 0.0, 0.0, None)]",[]
5544,"[(['illegal'], -0.5, 0.5, None), (['sick'], -0.7142857142857143, 0.8571428571428571, None)]",[]
7363,"[(['brutal'], -0.875, 1.0, None), (['spoof'], -0.1, 0.2, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
8560,"[(['tries'], -0.1, 0.4, None), (['destroy'], -0.2, 0.0, None)]",[]
9097,"[(['economic'], 0.2, 0.2, None)]",[]
9780,[],[]
5899,"[(['ready'], 0.2, 0.5, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
7590,"[(['especially'], 0.0, 1.0, None)]",[]
7587,[],[]
6433,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['other'], -0.125, 0.375, None)]",[]
5751,[],[]
10557,"[(['best'], 1.0, 0.3, None), (['free'], 0.4, 0.8, None)]",[]
5313,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['directly'], 0.1, 0.4, None)]",[]
9927,"[(['global'], 0.0, 0.0, None), (['disappointed'], -0.75, 0.75, None), (['worse'], -0.4, 0.6, None)]",[]
10441,"[(['behind'], -0.4, 0.7, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
7732,"[(['only'], 0.0, 1.0, None), (['suffers'], -0.6, 0.7, None)]",[]
9848,[],[]
8082,"[(['flat'], -0.025, 0.125, None)]",[]
10457,[],[]
6970,[],[]
5939,"[(['overwhelming'], 0.5, 1.0, None), (['overwhelming'], 0.5, 1.0, None)]",[]
10016,"[(['outside'], 0.0, 0.05, None), (['high'], 0.16, 0.5399999999999999, None)]",[]
9203,"[(['political'], 0.0, 0.1, None)]",[]
5585,[],[]
5701,"[(['american'], 0.0, 0.0, None), (['finally'], 0.0, 1.0, None)]",[]
10394,"[(['cold'], -0.6, 1.0, None)]",[]
7635,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",['U.S.']
7258,"[(['hidden'], -0.16666666666666666, 0.3333333333333333, None)]",[]
6722,"[(['behind'], -0.4, 0.7, None), (['failed'], -0.5, 0.3, None)]",['Colombia']
8590,[],[]
9375,"[(['win'], 0.8, 0.4, None)]",[]
10420,[],[]
6223,[],[]
7560,"[(['public'], 0.0, 0.06666666666666667, None), (['live'], 0.13636363636363635, 0.5, None)]",[]
7426,[],[]
5674,"[(['illegal'], -0.5, 0.5, None), (['alien'], -0.25, 0.75, None), (['french'], 0.0, 0.0, None), (['french'], 0.0, 0.0, None)]",['France']
8699,"[(['sound'], 0.4, 0.4, None)]",[]
8773,[],['US']
8933,[],[]
6017,[],[]
10534,[],[]
6754,[],[]
7438,"[(['general'], 0.05000000000000002, 0.5, None)]",[]
9723,"[(['real'], 0.2, 0.30000000000000004, None)]",[]
7180,[],[]
8801,"[(['big'], 0.0, 0.1, None)]",[]
8640,"[(['military'], -0.1, 0.1, None)]",['Mosul']
10042,[],[]
5569,[],[]
8396,"[(['jail'], -0.1, 0.0, None)]",[]
5903,[],[]
8265,"[(['latest'], 0.5, 0.9, None)]",[]
8527,[],['the United States']
9205,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['low', '!'], 0.0, 0.3, None)]",[]
5513,"[(['wins'], 0.3, 0.2, None), (['political'], 0.0, 0.1, None)]",['US']
9964,"[(['american'], 0.0, 0.0, None), (['political'], 0.0, 0.1, None)]",[]
6616,[],[]
5793,"[(['western'], 0.0, 0.0, None)]",[]
7209,"[(['fast'], 0.2, 0.6, None)]",[]
7015,"[(['disabled'], -0.2, 0.3, None)]",['Saudi Arabia']
8715,"[(['bad'], -0.6999999999999998, 0.6666666666666666, None)]",[]
9089,"[(['far'], 0.1, 1.0, None)]",[]
10101,"[(['green'], -0.2, 0.3, None)]","['Maryland', 'Undemocratic']"
6905,[],[]
8024,"[(['key'], 0.0, 1.0, None)]",[]
7526,"[(['complaint'], -0.3, 0.2, None)]",[]
9615,[],[]
6609,[],[]
10509,"[(['political'], 0.0, 0.1, None)]",[]
6886,[],[]
6541,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['real'], 0.2, 0.30000000000000004, None), (['foreign'], -0.125, 0.125, None)]",[]
7221,[],['Turkey']
8507,[],[]
9824,"[(['vibrant'], 0.16666666666666666, 0.3333333333333333, None)]",[]
6632,"[(['black'], -0.16666666666666666, 0.43333333333333335, None)]",[]
7794,[],['Oregon']
10538,"[(['angry'], -0.5, 1.0, None)]",[]
9280,"[(['russian'], 0.0, 0.0, None)]","['US', 'Norway']"
8336,"[(['down'], -0.15555555555555559, 0.2888888888888889, None), (['russian'], 0.0, 0.0, None), (['near'], 0.1, 0.4, None)]",['Palmyra']
8883,"[(['sad'], -0.5, 1.0, None)]",[]
6887,"[(['german'], 0.0, 0.0, None), (['full'], 0.35, 0.55, None)]",['Russia']
9119,[],[]
7325,[],[]
10529,[],[]
7330,[],[]
10036,"[(['welcome'], 0.8, 0.9, None)]",['Syria']
7478,"[(['foreign'], -0.125, 0.125, None)]",[]
8596,"[(['massive'], 0.0, 1.0, None)]","['China', 'Russia']"
9401,"[(['future'], 0.0, 0.125, None), (['best'], 1.0, 0.3, None)]",[]
7854,"[(['powerful'], 0.3, 1.0, None)]",[]
10238,[],[]
9827,"[(['female'], 0.0, 0.16666666666666666, None)]",[]
5908,[],['Berkeley']
6606,[],[]
8927,[],[]
7625,"[(['own'], 0.6, 1.0, None), (['victim'], -0.07500000000000001, 0.05, None)]",[]
6589,"[(['future'], 0.0, 0.125, None), (['fake'], -0.5, 1.0, None)]",[]
5755,"[(['french'], 0.0, 0.0, None), (['political'], 0.0, 0.1, None)]",['France']
8919,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['global'], 0.0, 0.0, None)]",[]
7232,"[(['only'], 0.0, 1.0, None), (['more'], 0.5, 0.5, None)]",[]
6678,"[(['foreign'], -0.125, 0.125, None), (['international'], 0.0, 0.0, None)]",[]
5420,"[(['false'], -0.4000000000000001, 0.6, None), (['really'], 0.2, 0.2, None), (['other'], -0.125, 0.375, None), (['false'], -0.4000000000000001, 0.6, None), (['left'], 0.0, 0.0, None), (['right'], 0.2857142857142857, 0.5357142857142857, None)]",['US']
7859,"[(['last'], 0.0, 0.06666666666666667, None)]",['US']
8550,"[(['russian'], 0.0, 0.0, None), (['legal'], 0.2, 0.2, None)]",[]
8354,"[(['strange'], -0.05, 0.15, None)]",[]
10549,"[(['french'], 0.0, 0.0, None), (['political'], 0.0, 0.1, None)]",['France']
6949,"[(['most'], 0.5, 0.5, None), (['important', '!'], 0.5, 1.0, None)]",[]
8997,"[(['former'], 0.0, 0.0, None)]",['Yemen']
9654,"[(['countless'], 0.0, 0.5, None), (['serious', '!'], -0.41666666666666663, 0.6666666666666666, None)]",[]
10023,"[(['jail'], -0.1, 0.0, None)]",['Minnesota']
8319,"[(['single'], -0.07142857142857142, 0.21428571428571427, None)]",[]
10378,[],[]
7665,"[(['ruthless'], -1.0, 1.0, None)]",[]
6115,"[(['different'], 0.0, 0.6, None), (['lately'], -0.3, 0.6, None)]",[]
7538,"[(['proves'], 0.3, 0.0, None)]",[]
6010,"[(['killed'], -0.2, 0.0, None), (['illegal'], -0.5, 0.5, None)]",[]
5560,"[(['global'], 0.0, 0.0, None)]",['U.S.']
6055,[],[]
5503,"[(['likely'], 0.0, 1.0, None), (['future'], 0.0, 0.125, None)]",['US']
9098,[],[]
8195,"[(['not', 'necessary'], -0.0, 1.0, None)]",[]
6964,"[(['really', 'behind'], -0.4, 0.7, None)]",[]
9376,"[(['early'], 0.1, 0.3, None)]",[]
9767,"[(['outraged'], -0.9, 1.0, None), (['killed'], -0.2, 0.0, None)]",[]
8655,[],[]
9230,[],[]
10214,"[(['most'], 0.5, 0.5, None), (['interesting'], 0.5, 0.5, None)]",[]
8275,[],[]
6547,"[(['propaganda'], -0.1, 0.1, None)]",[]
6497,"[(['wild'], 0.1, 0.4, None)]",[]
8621,"[(['western'], 0.0, 0.0, None), (['entire'], 0.0, 0.625, None)]",[]
9185,[],[]
6012,"[(['left'], 0.0, 0.0, None), (['funny'], 0.25, 1.0, None)]",[]
8056,[],[]
10329,"[(['high'], 0.16, 0.5399999999999999, None), (['more'], 0.5, 0.5, None)]",[]
8208,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['less'], -0.16666666666666666, 0.06666666666666667, None), (['safe'], 0.5, 0.5, None)]",[]
7401,[],[]
10120,"[(['deplorable'], -0.6, 0.9, None)]",[]
10472,[],[]
10365,[],[]
8223,[],[]
10144,[],['The United States']
6178,[],[]
8736,[],"['Malaysia', 'China']"
10310,[],[]
7666,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['black', '!'], -0.20833333333333331, 0.43333333333333335, None)]",[]
9698,[],['Michigan']
9497,[],"['Warsaw', 'London']"
10404,[],[]
9512,[],[]
9063,"[(['laughed'], 0.7, 0.2, None), (['win'], 0.8, 0.4, None)]",[]
10367,[],[]
7285,"[(['last'], 0.0, 0.06666666666666667, None)]",[]
5888,"[(['unprecedented'], 0.6, 0.9, None), (['military'], -0.1, 0.1, None)]",['U.S.']
5943,"[(['arrest'], -0.05, 0.0, None)]",[]
6398,"[(['fuck'], -0.4, 0.6, 'profanity')]",[]
6290,"[(['american'], 0.0, 0.0, None), (['rich'], 0.375, 0.75, None), (['free'], 0.4, 0.8, None)]",[]
8879,"[(['alleged'], -0.1, 0.1, None)]",[]
7864,"[(['back'], 0.0, 0.0, None)]",[]
10024,"[(['international'], 0.0, 0.0, None)]","['Russia', 'Tokyo']"
7595,"[(['wins'], 0.3, 0.2, None), (['own'], 0.6, 1.0, None), (['next'], 0.0, 0.0, None)]",[]
6943,"[(['economic'], 0.2, 0.2, None)]",[]
7354,"[(['top'], 0.5, 0.5, None), (['secret'], -0.4, 0.7, None)]",[]
5649,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
9005,"[(['forced'], -0.30000000000000004, 0.2, None)]",[]
9111,[],[]
7294,"[(['illegal'], -0.5, 0.5, None)]",[]
6389,[],[]
9227,[],"['Pakistan', 'Balochistan']"
9183,[],[]
5528,"[(['more'], 0.5, 0.5, None)]",[]
9261,[],['United States']
9335,"[(['british'], 0.0, 0.0, None)]",['Saudi Arabia']
5727,[],[]
9899,[],[]
8196,"[(['stupid'], -0.7999999999999999, 1.0, None)]",[]
8391,"[(['supporting'], 0.25, 0.25, None)]","['North Korea', 'Israel']"
9009,"[(['magnificent'], 1.0, 1.0, None)]",[]
7902,"[(['dangerous'], -0.6, 0.9, None)]",[]
7399,"[(['down'], -0.15555555555555559, 0.2888888888888889, None)]",[]
10429,[],"['US', 'Russia']"
9529,"[(['religious'], 0.0, 0.25, None), (['right'], 0.2857142857142857, 0.5357142857142857, None), (['supporting'], 0.25, 0.25, None)]",[]
8077,[],[]
6683,[],[]
9957,"[(['american'], 0.0, 0.0, None)]",[]
5604,[],[]
7760,"[(['secret'], -0.4, 0.7, None)]",[]
6093,"[(['few'], -0.2, 0.1, None)]",[]
8830,[],"['America', 'Philippines', 'Russia', 'China']"
7998,[],['California']
9877,"[(['independent'], 0.0, 0.125, None)]",[]
9328,[],[]
7907,"[(['russian'], 0.0, 0.0, None), (['christian'], 0.0, 0.0, None)]",[]
8438,"[(['top'], 0.5, 0.5, None), (['jewish'], 0.0, 0.0, None)]",[]
9166,[],['Russia']
6679,"[(['likely'], 0.0, 1.0, None)]",[]
6915,"[(['fine'], 0.4166666666666667, 0.5, None), (['sexual'], 0.5, 0.8333333333333334, None)]",[]
6106,[],[]
9211,[],"['Tal Afar', 'Turkey']"
6410,"[(['early'], 0.1, 0.3, None)]",[]
9778,"[(['naturally'], 0.1, 0.4, None)]",[]
6813,[],['America']
8398,"[(['terrifying'], -1.0, 1.0, None), (['new'], 0.13636363636363635, 0.45454545454545453, None), (['western'], 0.0, 0.0, None)]",['Russia']
7042,[],[]
8546,[],[]
8496,[],['America']
6285,[],[]
8523,"[(['violent'], -0.8, 1.0, None), (['wins'], 0.3, 0.2, None)]",[]
9860,[],[]
8971,"[(['false'], -0.4000000000000001, 0.6, None)]",[]
8995,"[(['new', '!'], 0.17045454545454544, 0.45454545454545453, None)]",[]
8369,"[(['fails'], -0.5, 0.3, None)]",[]
9633,[],['Ukraine']
6608,"[(['wastes'], -0.2, 0.0, None)]",[]
6422,"[(['ultimate'], 0.0, 1.0, None)]",[]
6153,"[(['legal'], 0.2, 0.2, None)]",[]
7643,[],[]
10212,"[(['corporate'], 0.0, 0.0, None)]",[]
9495,"[(['black'], -0.16666666666666666, 0.43333333333333335, None), (['equal'], 0.0, 0.25, None)]",[]
6911,[],[]
9663,"[(['second'], 0.0, 0.0, None)]",[]
10318,[],[]
6653,"[(['win'], 0.8, 0.4, None)]",[]
10069,"[(['back'], 0.0, 0.0, None)]",[]
9216,"[(['double'], 0.0, 0.0, None)]",[]
5828,[],[]
9118,"[(['least'], -0.3, 0.4, None), (['corporate'], 0.0, 0.0, None)]",[]
9276,[],[]
6271,"[(['future'], 0.0, 0.125, None)]",[]
7636,"[(['trouble'], -0.2, 0.2, None)]",['U.S.']
8836,[],[]
6780,"[(['chinese'], 0.0, 0.0, None), (['black'], -0.16666666666666666, 0.43333333333333335, None), (['dark'], -0.15, 0.4, None)]",[]
8366,"[(['massive'], 0.0, 1.0, None)]",[]
6277,[],[]
5895,"[(['open'], 0.0, 0.5, None)]",[]
10233,"[(['first'], 0.25, 0.3333333333333333, None)]",[]
7952,"[(['extreme'], -0.125, 1.0, None)]",[]
10010,[],[]
7395,[],[]
5581,"[(['private'], 0.0, 0.375, None)]",['US']
7202,"[(['massive'], 0.0, 1.0, None)]",[]
8098,"[(['white'], 0.0, 0.0, None)]",[]
5860,"[(['action'], 0.1, 0.1, None), (['global'], 0.0, 0.0, None)]",[]
8554,"[(['high'], 0.16, 0.5399999999999999, None), (['facial'], 0.0, 0.0, None)]",[]
7377,"[(['only'], 0.0, 1.0, None), (['left'], 0.0, 0.0, None), (['central'], 0.0, 0.25, None)]",[]
5610,"[(['suburban'], 0.0, 0.0, None)]",[]
9588,[],[]
9966,"[(['fail'], -0.5, 0.29999999999999993, None)]",[]
8632,[],[]
8781,[],[]
6431,"[(['good'], 0.7, 0.6000000000000001, None)]",[]
9264,"[(['mysterious'], 0.0, 1.0, None)]",[]
5317,"[(['leftist'], -0.05, 0.6, None), (['love'], 0.5, 0.6, None), (['brutally'], -0.875, 1.0, None)]",[]
7847,"[(['more'], 0.5, 0.5, None)]",[]
8999,"[(['peaceful'], 0.25, 0.5, None)]","['America', 'Florida', 'US']"
7091,[],[]
6405,[],[]
10128,[],['Tennessee']
7564,"[(['broken'], -0.4, 0.4, None)]",[]
9594,"[(['bad'], -0.6999999999999998, 0.6666666666666666, None), (['sick'], -0.7142857142857143, 0.8571428571428571, None), (['secret'], -0.4, 0.7, None)]",[]
7761,"[(['not', 'russian'], -0.0, 0.0, None)]",[]
8018,"[(['finally'], 0.0, 1.0, None), (['sexual'], 0.5, 0.8333333333333334, None)]",[]
8046,"[(['most'], 0.5, 0.5, None), (['much'], 0.2, 0.2, None)]",[]
6008,"[(['daily'], 0.0, 0.0, None)]",[]
9043,"[(['loses'], -0.3, 0.1, None)]",[]
7268,"[(['former'], 0.0, 0.0, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",['US']
8244,"[(['secret'], -0.4, 0.7, None)]",[]
6558,"[(['most'], 0.5, 0.5, None), (['largely'], 0.21428571428571427, 0.42857142857142855, None)]",[]
6973,"[(['more'], 0.5, 0.5, None)]",[]
6729,"[(['sorry'], -0.5, 1.0, None)]",[]
8084,[],[]
9620,"[(['necessary'], 0.0, 1.0, None)]",[]
5385,[],[]
6974,[],[]
9210,"[(['open'], 0.0, 0.5, None), (['former'], 0.0, 0.0, None)]",[]
5656,"[(['many'], 0.5, 0.5, None)]",[]
7905,[],[]
9617,"[(['confirmed'], 0.4, 1.0, None)]","['Russia', 'Kuznetsov']"
6048,"[(['black'], -0.16666666666666666, 0.43333333333333335, None)]",[]
8851,"[(['wildly'], 0.1, 0.4, None), (['mental'], -0.1, 0.2, None)]",[]
6279,[],[]
6479,"[(['massive'], 0.0, 1.0, None)]",[]
8479,"[(['free'], 0.4, 0.8, None)]",[]
6001,"[(['single'], -0.07142857142857142, 0.21428571428571427, None)]",[]
6769,"[(['propaganda'], -0.1, 0.1, None)]",[]
9702,"[(['american'], 0.0, 0.0, None), (['foreign'], -0.125, 0.125, None)]",[]
6333,[],['California']
6499,"[(['dishonest'], -0.3, 0.5, None)]",[]
9610,"[(['tries'], -0.1, 0.4, None), (['controversial'], 0.55, 0.95, None)]",[]
7769,"[(['real'], 0.2, 0.30000000000000004, None)]",[]
6244,[],[]
5289,"[(['western'], 0.0, 0.0, None), (['failure'], -0.3166666666666667, 0.3, None), (['latest'], 0.5, 0.9, None)]",['United States']
8345,[],['Aliens']
5280,"[(['general'], 0.05000000000000002, 0.5, None)]",[]
9190,"[(['huge'], 0.4000000000000001, 0.9, None), (['high'], 0.16, 0.5399999999999999, None)]",[]
8631,"[(['worst'], -1.0, 1.0, None)]",[]
7199,"[(['afraid'], -0.6, 0.9, None)]",[]
8373,[],[]
6607,"[(['former'], 0.0, 0.0, None), (['loses'], -0.3, 0.1, None)]",[]
5614,"[(['more'], 0.5, 0.5, None)]",['D.C.']
6031,"[(['failed'], -0.5, 0.3, None), (['private'], 0.0, 0.375, None), (['gifted'], 0.5, 1.0, None), (['failed'], -0.5, 0.3, None), (['private'], 0.0, 0.375, None), (['gifted'], 0.5, 1.0, None)]",[]
7084,"[(['gay'], 0.4166666666666667, 0.5833333333333334, None), (['gay'], 0.4166666666666667, 0.5833333333333334, None)]",[]
7860,"[(['recently'], 0.0, 0.25, None), (['first'], 0.25, 0.3333333333333333, None), (['public'], 0.0, 0.06666666666666667, None)]",[]
6816,"[(['top'], 0.5, 0.5, None), (['foreign'], -0.125, 0.125, None)]",[]
9724,[],[]
6674,[],[]
10284,"[(['evil'], -1.0, 1.0, None)]",[]
5383,[],[]
7622,"[(['right'], 0.2857142857142857, 0.5357142857142857, None)]",[]
7137,"[(['big'], 0.0, 0.1, None), (['poor'], -0.4, 0.6, None)]",[]
7007,"[(['big'], 0.0, 0.1, None), (['grand'], 0.5, 1.0, None)]",[]
9114,"[(['corrupt'], -0.5, 1.0, None), (['left'], 0.0, 0.0, None)]",[]
7746,"[(['disabled'], -0.2, 0.3, None), (['whole'], 0.2, 0.4, None)]",[]
5680,"[(['right'], 0.2857142857142857, 0.5357142857142857, None)]","['Profile', 'Profile']"
5639,"[(['more'], 0.5, 0.5, None), (['nearly'], 0.1, 0.4, None)]",[]
9165,"[(['back'], 0.0, 0.0, None)]",[]
7994,[],[]
6997,"[(['new', '!'], 0.17045454545454544, 0.45454545454545453, None)]",[]
7658,"[(['old'], 0.1, 0.2, None)]",[]
8572,"[(['high'], 0.16, 0.5399999999999999, None)]",[]
9776,[],[]
9826,"[(['down'], -0.15555555555555559, 0.2888888888888889, None), (['medical'], 0.0, 0.0, None)]",['Australia']
7054,"[(['mad'], -0.625, 1.0, None), (['perfect'], 1.0, 1.0, None)]",[]
6510,"[(['best', '!'], 1.0, 0.3, None)]",[]
10252,"[(['black'], -0.16666666666666666, 0.43333333333333335, None)]",[]
6950,[],[]
7559,[],[]
7175,"[(['more'], 0.5, 0.5, None)]",[]
9461,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['great'], 0.8, 0.75, None)]",[]
9310,"[(['overwhelming'], 0.5, 1.0, None)]",[]
8472,"[(['corrupt'], -0.5, 1.0, None)]",[]
7829,"[(['loses'], -0.3, 0.1, None), (['human'], 0.0, 0.1, None)]",['Saudi Arabia Re-Elected']
9080,"[(['behind'], -0.4, 0.7, None)]",[]
7774,"[(['extreme'], -0.125, 1.0, None), (['outside'], 0.0, 0.05, None)]",[]
5522,"[(['base'], -0.8, 1.0, None)]",['Mosul']
8049,[],[]
6561,[],[]
7445,[],['Ethiopia']
7984,"[(['smart'], 0.21428571428571427, 0.6428571428571429, None)]",[]
5924,"[(['deplorable'], -0.6, 0.9, None)]",[]
9038,[],"['Russia', 'Syria']"
8004,"[(['proud'], 0.8, 1.0, None), (['calm'], 0.30000000000000004, 0.75, None)]",[]
8817,[],['US']
10076,"[(['finally'], 0.0, 1.0, None), (['painful'], -0.7, 0.9, None), (['long'], -0.05, 0.4, None)]",[]
9278,[],[]
7080,[],[]
7754,"[(['political'], 0.0, 0.1, None)]",[]
5664,"[(['live'], 0.13636363636363635, 0.5, None), (['full'], 0.35, 0.55, None)]",[]
9064,"[(['love'], 0.5, 0.6, None), (['love'], 0.5, 0.6, None), (['shit'], -0.2, 0.8, 'profanity')]",[]
5802,"[(['new', '!', '!', '!'], 0.26633522727272724, 0.45454545454545453, None)]",[]
8695,"[(['most'], 0.5, 0.5, None)]",[]
9494,"[(['dangerous'], -0.6, 0.9, None)]",['Venezuela']
6715,[],[]
8190,[],[]
8085,[],[]
8171,"[(['becoming'], 0.45, 0.8500000000000001, None)]",[]
9332,"[(['evil'], -1.0, 1.0, None)]",[]
8821,[],[]
6066,"[(['more'], 0.5, 0.5, None), (['other'], -0.125, 0.375, None)]",[]
5854,[],[]
10507,[],[]
8886,"[(['single'], -0.07142857142857142, 0.21428571428571427, None), (['poor'], -0.4, 0.6, None)]",['America']
5323,[],[]
8960,"[(['brilliant'], 0.9, 1.0, None)]",[]
8235,[],['Iran']
7079,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['massive'], 0.0, 1.0, None)]","['Tsunami', 'New Zealand']"
9296,[],['US']
8356,"[(['live'], 0.13636363636363635, 0.5, None)]",[]
5648,[],[]
7699,"[(['exceptional'], 0.6666666666666666, 1.0, None), (['indispensable'], 0.4, 0.9, None)]",[]
6648,"[(['ridiculously', 'outdated'], -0.4000000000000001, 0.6333333333333334, None)]",[]
9116,"[(['black'], -0.16666666666666666, 0.43333333333333335, None), (['african'], 0.0, 0.0, None)]",['Israel']
9473,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
5991,"[(['amazing', '!', '!'], 0.9375000000000001, 0.9, None)]",['Miami']
6743,[],[]
9839,[],[]
7339,[],"['Iran', 'Finland', 'Tehran']"
9555,"[(['relative'], 0.0, 0.0, None)]",[]
7878,"[(['hilarious'], 0.5, 1.0, None), (['political'], 0.0, 0.1, None), (['dead'], -0.2, 0.4, None)]",[]
10516,"[(['crushing'], 0.4, 0.9, None)]",[]
5696,"[(['popular'], 0.6, 0.9, None)]",[]
6833,"[(['strong'], 0.4333333333333333, 0.7333333333333333, None), (['central'], 0.0, 0.25, None)]",[]
5476,"[(['familiar'], 0.375, 0.5, None), (['back'], 0.0, 0.0, None)]",[]
6478,[],[]
8215,"[(['long'], -0.05, 0.4, None)]",['Pakistan']
9153,[],"['Standing Rock', 'North Dakota']"
7971,"[(['public'], 0.0, 0.06666666666666667, None), (['due'], -0.125, 0.375, None), (['large', '!'], 0.26785714285714285, 0.42857142857142855, None)]",[]
9564,[],[]
10456,[],[]
6091,"[(['veteran'], 0.0, 0.0, None)]",[]
6539,"[(['incredible'], 0.9, 0.9, None), (['killed', '!'], -0.25, 0.0, None)]",[]
8838,[],[]
7160,[],[]
10211,"[(['love'], 0.5, 0.6, None)]",[]
6703,"[(['live'], 0.13636363636363635, 0.5, None), (['first'], 0.25, 0.3333333333333333, None), (['following'], 0.0, 0.1, None)]",[]
10116,"[(['safe'], 0.5, 0.5, None)]",['Israel']
7061,"[(['former'], 0.0, 0.0, None)]",[]
6315,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['french'], 0.0, 0.0, None), (['illegal'], -0.5, 0.5, None)]",[]
5876,"[(['stupid'], -0.7999999999999999, 1.0, None)]",[]
9758,"[(['martial'], 0.0, 0.0, None)]",[]
10161,"[(['dirty'], -0.6, 0.8, None)]",[]
9577,"[(['crooked'], 0.0, 0.1, None)]",['FLORIDA']
5440,"[(['other'], -0.125, 0.375, None), (['far'], 0.1, 1.0, None), (['right'], 0.2857142857142857, 0.5357142857142857, None)]",[]
9347,"[(['controversial'], 0.55, 0.95, None), (['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
8136,[],[]
6180,[],[]
9156,[],[]
6573,"[(['wants'], 0.2, 0.1, None)]",[]
9798,"[(['fit', '!'], 0.5, 0.4, None)]",[]
5417,"[(['public'], 0.0, 0.06666666666666667, None)]",[]
5965,[],[]
9589,[],[]
8794,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['russian'], 0.0, 0.0, None)]",[]
10087,"[(['kind'], 0.6, 0.9, None), (['free'], 0.4, 0.8, None)]",[]
7157,"[(['perfect'], 1.0, 1.0, None)]",[]
9950,"[(['vibrant'], 0.16666666666666666, 0.3333333333333333, None)]",[]
7102,"[(['really'], 0.2, 0.2, None)]",[]
5995,"[(['natural'], 0.1, 0.4, None)]",[]
5608,"[(['real'], 0.2, 0.30000000000000004, None)]",[]
6891,[],[]
10546,"[(['finally', '!'], 0.0, 1.0, None)]",['California']
5901,[],[]
6211,"[(['old'], 0.1, 0.2, None)]","['Jerusalem', 'Old City']"
7810,[],[]
9164,[],[]
8343,[],['India']
9660,[],[]
9234,[],[]
9781,[],[]
9818,"[(['offers'], 0.1, 0.0, None), (['new'], 0.13636363636363635, 0.45454545454545453, None), (['positive'], 0.22727272727272727, 0.5454545454545454, None)]",[]
5416,"[(['wrong'], -0.5, 0.9, None)]",[]
7408,"[(['win'], 0.8, 0.4, None)]",['Swansea City']
6216,[],[]
5448,"[(['really'], 0.2, 0.2, None), (['win'], 0.8, 0.4, None), (['popular'], 0.6, 0.9, None), (['wide'], -0.1, 0.4, None)]",[]
5466,[],[]
10266,[],[]
6472,"[(['real'], 0.2, 0.30000000000000004, None)]",[]
7517,"[(['addicted'], -0.4, 0.6, None), (['financial'], 0.0, 0.0, None)]",[]
7783,[],[]
9120,[],[]
9333,[],['America']
5396,"[(['illegally'], -0.5, 0.5, None), (['prior'], 0.0, 0.0, None)]",['U.S.']
9679,"[(['more'], 0.5, 0.5, None)]",[]
5752,[],['America']
6673,"[(['enough'], 0.0, 0.5, None), (['enough'], 0.0, 0.5, None)]",[]
9155,"[(['loses'], -0.3, 0.1, None), (['cool'], 0.35, 0.65, None), (['completely'], 0.1, 0.4, None)]",[]
7520,"[(['secure'], 0.4, 0.6, None)]",[]
9262,"[(['terrifying'], -1.0, 1.0, None)]",[]
8081,[],[]
7869,[],[]
9175,[],[]
8307,"[(['tries'], -0.1, 0.4, None), (['last'], 0.0, 0.06666666666666667, None), (['propaganda'], -0.1, 0.1, None)]",[]
8895,[],[]
9680,"[(['ready'], 0.2, 0.5, None), (['most'], 0.5, 0.5, None)]",[]
6654,"[(['bad'], -0.6999999999999998, 0.6666666666666666, None)]",[]
6662,[],[]
9132,"[(['secret'], -0.4, 0.7, None)]",[]
10248,"[(['perfect'], 1.0, 1.0, None)]",[]
7544,[],[]
5619,[],[]
6183,"[(['small'], -0.25, 0.4, None), (['own'], 0.6, 1.0, None), (['beautiful'], 0.85, 1.0, None)]",[]
7615,"[(['economic'], 0.2, 0.2, None)]",['North Carolina']
8948,[],[]
6464,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",[]
8816,[],['Paris']
6341,"[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",['New Moon']
9320,"[(['left'], 0.0, 0.0, None)]",[]
